"[ 4.          4.          0.          4.          1.          1.
  1.          1.          0.88428082  0.99027052  0.18990203  0.66406675
  0.45469356  0.          0.25581707  0.55449008 14.          3.
 29.         33.         24.          6.         31.         23.
 19.          5.         21.          8.          4.          7.
 11.          1.         26.         15.         30.         25.
 28.         10.         36.         22.          0.          0.
  0.          0.          0.         16.          2.         34.
 27.          0.          0.          0.          0.        ]";"[ 4.          4.          0.          4.          1.          1.
  1.          1.          0.88428082  0.99027052  0.18990203  0.66406675
  0.45469356  0.          0.25581707  0.55449008 23.         19.
 31.         20.         12.         30.         21.         25.
 27.         14.         17.          6.         24.         10.
  5.          8.          7.         13.         26.         16.
  3.         29.         15.         37.          0.         36.
 35.          0.          0.         18.         22.          0.
  0.          0.          0.          0.          0.        ]";"[ 4.          4.          0.          4.          1.          1.
  1.          1.          0.88428082  0.99027052  0.18990203  0.66406675
  0.45469356  0.          0.25581707  0.55449008 10.         18.
  6.         14.         16.         35.         28.          9.
 36.         19.         29.         22.         20.         15.
  7.         13.          3.          1.         32.         25.
 33.         37.         31.          4.          0.          0.
 23.          0.          0.          5.          8.          0.
  0.          0.          0.          2.         26.        ]";"[ 4.          4.          0.          4.          1.          1.
  1.          1.          0.88428082  0.99027052  0.18990203  0.66406675
  0.45469356  0.          0.25581707  0.55449008 37.          4.
  5.         33.         17.         28.         18.         23.
  7.         22.          1.          3.         11.         20.
  9.         24.         25.         19.         15.         13.
 16.         26.         30.         21.         32.          0.
  0.          0.          0.          2.         27.          0.
  0.          0.          0.          0.          6.        ]";"[ 4.          4.          0.          4.          1.          1.
  1.          1.          0.88428082  0.99027052  0.18990203  0.66406675
  0.45469356  0.          0.25581707  0.55449008 15.         20.
 19.         10.         11.         26.         14.         35.
  6.         22.         31.          8.         13.         25.
  5.         34.         12.          2.          1.         30.
 18.         27.         37.         24.         28.         29.
  4.          0.          0.         36.         32.          0.
  0.          0.          0.          0.          0.        ]";"[ 4.          4.          0.          4.          1.          1.
  1.          1.          0.88428082  0.99027052  0.18990203  0.66406675
  0.45469356  0.          0.25581707  0.55449008 31.          1.
 19.         26.          6.         14.         15.         17.
 10.          8.         29.         36.         30.         28.
  2.         32.         33.         35.          9.          4.
 22.         24.          3.         27.         18.         20.
 12.          0.          0.         16.         23.         37.
  5.          0.          0.          0.          0.        ]"
"[3.00000000e+00 0.00000000e+00 4.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 2.52750021e-01 1.82634130e-02 0.00000000e+00 1.93741058e-01
 2.83172730e-01 7.86572800e-01 2.55817072e-01 5.54490082e-01
 1.10000000e+01 1.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.90000000e+01 3.00000000e+00 1.40000000e+01
 0.00000000e+00 3.70000000e+01 1.20000000e+01 9.00000000e+00
 3.00000000e+01 7.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.90000000e+01 1.60000000e+01
 4.00000000e+00 0.00000000e+00 5.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.30000000e+01 2.40000000e+01 6.00000000e+00 3.10000000e+01
 0.00000000e+00]";"[3.00000000e+00 0.00000000e+00 4.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 2.52750021e-01 1.82634130e-02 0.00000000e+00 1.93741058e-01
 2.83172730e-01 7.86572800e-01 2.55817072e-01 5.54490082e-01
 5.00000000e+00 8.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.40000000e+01 1.90000000e+01 2.30000000e+01
 1.10000000e+01 3.20000000e+01 1.40000000e+01 1.50000000e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.00000000e+01 1.80000000e+01
 1.00000000e+01 0.00000000e+00 2.70000000e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.10000000e+01 2.00000000e+01 1.20000000e+01 2.10000000e+01
 0.00000000e+00]";"[3.00000000e+00 0.00000000e+00 4.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 2.52750021e-01 1.82634130e-02 0.00000000e+00 1.93741058e-01
 2.83172730e-01 7.86572800e-01 2.55817072e-01 5.54490082e-01
 3.60000000e+01 1.30000000e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.00000000e+01 1.80000000e+01 1.00000000e+01
 3.20000000e+01 9.00000000e+00 1.70000000e+01 3.10000000e+01
 3.70000000e+01 1.40000000e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 7.00000000e+00 4.00000000e+00
 1.50000000e+01 0.00000000e+00 2.90000000e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.00000000e+00 1.60000000e+01 3.50000000e+01 2.80000000e+01
 0.00000000e+00]";"[3.00000000e+00 0.00000000e+00 4.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 2.52750021e-01 1.82634130e-02 0.00000000e+00 1.93741058e-01
 2.83172730e-01 7.86572800e-01 2.55817072e-01 5.54490082e-01
 2.40000000e+01 2.50000000e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.10000000e+01 4.00000000e+00 3.70000000e+01
 2.00000000e+00 1.00000000e+01 2.00000000e+01 1.90000000e+01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 9.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.20000000e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.00000000e+00 3.30000000e+01
 1.70000000e+01 2.80000000e+01 1.80000000e+01 2.30000000e+01
 0.00000000e+00]";"[3.00000000e+00 0.00000000e+00 4.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 2.52750021e-01 1.82634130e-02 0.00000000e+00 1.93741058e-01
 2.83172730e-01 7.86572800e-01 2.55817072e-01 5.54490082e-01
 3.40000000e+01 1.20000000e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.30000000e+01 2.00000000e+01 1.50000000e+01
 2.50000000e+01 3.30000000e+01 8.00000000e+00 1.80000000e+01
 1.00000000e+00 3.10000000e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.00000000e+00 2.20000000e+01
 0.00000000e+00 0.00000000e+00 3.50000000e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 1.90000000e+01 1.00000000e+01 1.10000000e+01 2.60000000e+01
 0.00000000e+00]";"[3.00000000e+00 0.00000000e+00 4.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 2.52750021e-01 1.82634130e-02 0.00000000e+00 1.93741058e-01
 2.83172730e-01 7.86572800e-01 2.55817072e-01 5.54490082e-01
 2.00000000e+00 3.20000000e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 3.00000000e+01 1.00000000e+00 3.10000000e+01
 6.00000000e+00 8.00000000e+00 3.30000000e+01 1.90000000e+01
 3.50000000e+01 2.90000000e+01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.80000000e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.50000000e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.60000000e+01 1.40000000e+01
 1.50000000e+01 1.70000000e+01 1.00000000e+01 3.60000000e+01
 0.00000000e+00]"
"[ 1.          0.          0.          3.          1.          1.
  1.          1.          0.17512449  0.1143335   0.45469356  0.
  0.1143335   0.67355725  0.19813455  0.45469356 29.          4.
  0.          0.         19.         16.         33.         37.
 34.          1.         14.         28.         27.         10.
 20.          2.         24.          8.         17.         30.
 13.         15.         35.         36.          7.          5.
 23.          0.          0.          0.          0.          0.
  3.          0.          0.          0.         22.        ]";"[ 1.          0.          0.          3.          1.          1.
  1.          1.          0.17512449  0.1143335   0.45469356  0.
  0.1143335   0.67355725  0.19813455  0.45469356 24.         10.
  0.          0.         30.         18.         34.         28.
 21.         33.         29.         25.         16.         26.
 37.         35.          7.         14.          2.         23.
 19.         11.         15.          5.         31.          3.
  8.          0.          0.          0.          0.          0.
 27.          0.         22.          6.         20.        ]";"[ 1.          0.          0.          3.          1.          1.
  1.          1.          0.17512449  0.1143335   0.45469356  0.
  0.1143335   0.67355725  0.19813455  0.45469356 20.         15.
  0.          0.          7.          4.         29.         31.
 16.         11.          8.         14.         22.         28.
  6.         24.          9.         25.         34.         26.
 10.         32.          3.         12.          2.         23.
 27.          0.          0.         37.          0.          0.
 36.         21.          5.         33.         18.        ]";"[ 1.          0.          0.          3.          1.          1.
  1.          1.          0.17512449  0.1143335   0.45469356  0.
  0.1143335   0.67355725  0.19813455  0.45469356 11.         20.
  0.          0.          9.          2.         26.         22.
 14.         25.         18.         17.         30.         21.
 23.          6.         32.          1.         12.         19.
 31.         37.         24.         16.         13.         36.
  7.          0.          0.          0.          0.          0.
  8.          0.          3.          0.          4.        ]";"[ 1.          0.          0.          3.          1.          1.
  1.          1.          0.17512449  0.1143335   0.45469356  0.
  0.1143335   0.67355725  0.19813455  0.45469356 13.         22.
  0.          0.          5.         15.          4.          8.
 18.         34.         23.         20.         11.         30.
 27.          6.         31.         37.         35.         14.
 36.         12.         16.         17.         25.         19.
  2.          0.          0.          0.          0.          0.
  3.          0.         32.          0.         10.        ]";"[ 1.          0.          0.          3.          1.          1.
  1.          1.          0.17512449  0.1143335   0.45469356  0.
  0.1143335   0.67355725  0.19813455  0.45469356 30.         28.
  0.          0.         19.          8.          3.         11.
 12.         24.          7.          9.         36.         27.
 18.         21.         35.         37.         32.          1.
 34.          6.         13.         25.         22.         23.
 14.          0.          0.         33.          0.          0.
 29.         31.          5.          0.         26.        ]"
"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.93297087  0.76765104  0.61030817
  0.54980556  0.8481843   0.7865728   0.69244962 11.          1.
 29.         33.         31.          7.         28.         23.
 34.          0.          3.         14.          0.          0.
  0.          0.          0.          0.          0.         24.
 10.          2.         27.         36.         25.          0.
  0.          0.         17.          8.         20.          4.
  5.         22.          0.          0.          0.        ]";"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.93297087  0.76765104  0.61030817
  0.54980556  0.8481843   0.7865728   0.69244962  5.         29.
 25.         21.         12.         30.          8.          1.
  0.          0.         19.         23.         11.          0.
  0.          0.          0.          0.          0.          0.
 31.         22.         26.         20.          3.          6.
 13.         15.         10.          2.          0.         24.
 16.         27.         37.          0.         36.        ]";"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.93297087  0.76765104  0.61030817
  0.54980556  0.8481843   0.7865728   0.69244962 36.         37.
 14.         22.         16.         35.         27.         29.
  0.          0.         18.         10.         13.         32.
  0.          0.          0.          0.          0.          0.
  0.          0.         34.          5.          8.         28.
  2.         33.          7.         31.          0.         20.
 15.          6.         25.          4.          0.        ]";"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.93297087  0.76765104  0.61030817
  0.54980556  0.8481843   0.7865728   0.69244962 24.         30.
 21.         23.          5.         33.         17.         28.
  0.         13.          4.         37.         25.          2.
  0.          0.          0.          0.          0.          0.
  0.          3.          9.         26.         36.         12.
  6.         27.          7.          0.          0.         11.
 20.         32.          0.          0.         34.        ]";"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.93297087  0.76765104  0.61030817
  0.54980556  0.8481843   0.7865728   0.69244962 34.         30.
 27.          6.         19.         10.         11.         26.
 25.          0.         20.         15.         12.          0.
  0.          0.          0.          0.          0.          0.
  0.          4.          2.         14.         32.          9.
 31.          3.         16.         21.          5.         13.
 22.         35.         37.         24.         28.        ]";"[ 4.          3.          3.          3.          1.          1.
  1.          1.          0.94716172  0.93297087  0.76765104  0.61030817
  0.54980556  0.8481843   0.7865728   0.69244962  2.          3.
 36.         27.         26.         14.         15.         29.
 25.          0.          1.         31.         32.          6.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.         23.         37.          5.
 10.         35.         33.          0.          0.         30.
 28.         19.          4.          9.         18.        ]"
"[ 1.          0.          3.          0.          1.          1.
  1.          1.          0.06109413  0.74877473  0.55449008  0.85273294
  0.94716172  0.93297087  0.65793175  0.06645516 29.          4.
 36.         31.         33.          3.         24.          6.
  7.         10.         28.         19.         14.          0.
 27.         11.          5.          1.          0.          0.
  0.          0.          0.         25.          8.          0.
  0.          0.          0.          0.         12.          9.
 30.          0.         16.         37.         34.        ]";"[ 1.          0.          3.          0.          1.          1.
  1.          1.          0.06109413  0.74877473  0.55449008  0.85273294
  0.94716172  0.93297087  0.65793175  0.06645516 24.         10.
 26.          5.         34.          6.         19.         31.
 20.         12.         30.         18.          0.         25.
 37.         35.          8.          0.          0.          0.
  0.         16.          0.          0.          0.          0.
  0.         23.         11.         32.         14.          0.
  0.          0.         28.         33.         29.        ]";"[ 1.          0.          3.          0.          1.          1.
  1.          1.          0.06109413  0.74877473  0.55449008  0.85273294
  0.94716172  0.93297087  0.65793175  0.06645516 20.         15.
  4.          6.         25.         31.         18.         14.
 16.         35.         28.          7.         37.         21.
 13.         34.         36.          0.          0.          0.
  0.          0.         33.          0.          0.          0.
  0.         10.         32.          9.         17.          0.
  0.          0.         29.         11.          8.        ]";"[ 1.          0.          3.          0.          1.          1.
  1.          1.          0.06109413  0.74877473  0.55449008  0.85273294
  0.94716172  0.93297087  0.65793175  0.06645516 11.         20.
  7.         33.         18.         35.          4.          5.
 17.         28.          2.         26.         30.         32.
 36.         24.         25.          0.          0.          0.
  0.          9.         13.          0.          0.          0.
  0.          0.         37.         10.         19.          0.
  0.          0.         22.         14.          0.        ]";"[ 1.          0.          3.          0.          1.          1.
  1.          1.          0.06109413  0.74877473  0.55449008  0.85273294
  0.94716172  0.93297087  0.65793175  0.06645516 13.         22.
  2.         19.         32.         20.         10.         11.
 26.         14.         25.          5.         34.         23.
  0.          6.         33.         12.          0.          0.
  0.          0.          0.         35.         30.          0.
  0.          0.          0.         18.          1.         31.
  0.          0.         15.          4.          8.        ]";"[ 1.          0.          3.          0.          1.          1.
  1.          1.          0.06109413  0.74877473  0.55449008  0.85273294
  0.94716172  0.93297087  0.65793175  0.06645516 30.         28.
  1.         35.         20.         11.         19.         26.
  6.         14.         15.          8.         33.         31.
  9.         34.         16.          2.         32.          0.
  0.          0.          0.         29.          4.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          3.         12.          7.        ]"
"[ 4.          4.          3.          3.          1.          1.
  1.          1.          0.8481843   0.93297087  0.61030817  0.54980556
  0.76765104  0.25581707  0.7865728   0.96475778 11.         17.
  0.          0.          0.          0.          0.          0.
  4.          0.          0.          1.          0.          3.
  0.          0.          0.          0.          0.          0.
 19.         16.         29.         33.         37.          0.
  0.         24.          6.         31.         23.         36.
 26.         14.          0.          0.          0.        ]";"[ 4.          4.          3.          3.          1.          1.
  1.          1.          0.8481843   0.93297087  0.61030817  0.54980556
  0.76765104  0.25581707  0.7865728   0.96475778  5.         37.
 24.          0.          0.          0.          0.          0.
  0.         10.          0.          8.          0.         19.
  0.          0.          0.          0.          0.          0.
 30.         18.         31.         20.          0.          9.
  0.         12.         21.         26.         11.          0.
  7.         23.          0.          0.          0.        ]";"[ 4.          4.          3.          3.          1.          1.
  1.          1.          0.8481843   0.93297087  0.61030817  0.54980556
  0.76765104  0.25581707  0.7865728   0.96475778 36.         23.
 15.         27.          0.          0.          0.          0.
  0.          0.         20.         13.          0.         18.
  0.          0.          0.          0.          0.          0.
  7.          4.          6.         14.          0.          0.
  1.         16.         35.         28.         32.          0.
  3.         10.          0.          0.          0.        ]";"[ 4.          4.          3.          3.          1.          1.
  1.          1.          0.8481843   0.93297087  0.61030817  0.54980556
  0.76765104  0.25581707  0.7865728   0.96475778 24.         31.
 14.          1.          0.          0.          0.          0.
  0.          0.         11.         25.          0.          4.
  0.          0.          0.          0.          0.          0.
  9.          2.          5.         33.          0.          0.
 34.         17.         28.         18.         19.         20.
 12.         37.          0.          0.          0.        ]";"[ 4.          4.          3.          3.          1.          1.
  1.          1.          0.8481843   0.93297087  0.61030817  0.54980556
  0.76765104  0.25581707  0.7865728   0.96475778 34.         37.
  2.         21.          0.          0.          0.          0.
 25.          0.          0.         12.          0.         20.
  0.          0.          0.          0.          0.          0.
  5.         13.         19.         10.          0.          0.
 33.         11.         26.         14.         36.         22.
  0.         15.          0.          0.          0.        ]";"[ 4.          4.          3.          3.          1.          1.
  1.          1.          0.8481843   0.93297087  0.61030817  0.54980556
  0.76765104  0.25581707  0.7865728   0.96475778  2.         23.
 10.          0.          0.          0.          0.          0.
 30.         28.          0.         32.          0.          1.
  0.          0.          0.          0.          0.          0.
 19.          8.         26.          6.          0.          0.
  0.         14.         15.         33.         29.          0.
  0.         31.          0.          0.          0.        ]"
"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.75076905  0.56523845  0.17512449  0.06645516
  0.28317273  0.8481843   0.76765104  0.99027052 29.          4.
  3.         33.         24.          6.         19.         11.
  1.         36.          5.         12.         17.          0.
 14.         21.         23.         10.          8.         20.
 37.         30.         26.         31.          7.         32.
 16.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         18.        ]";"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.75076905  0.56523845  0.17512449  0.06645516
  0.28317273  0.8481843   0.76765104  0.99027052 24.         10.
 19.         31.         20.         12.         30.          5.
  8.         28.          9.         22.          3.         25.
 14.          6.         18.         37.         15.         27.
 33.         23.         17.         21.         26.         11.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         34.        ]";"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.75076905  0.56523845  0.17512449  0.06645516
  0.28317273  0.8481843   0.76765104  0.99027052 20.         15.
 18.          6.         14.         16.          7.         36.
 13.         30.         35.          9.         17.          0.
  0.         10.         23.         27.          1.         24.
 33.         29.         22.          5.         28.         32.
 34.          4.          0.          0.          0.          0.
  0.          0.          0.          0.         19.        ]";"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.75076905  0.56523845  0.17512449  0.06645516
  0.28317273  0.8481843   0.76765104  0.99027052 11.         20.
  4.          5.         33.         17.          9.         24.
 25.         32.         35.         10.         31.          0.
 37.         23.         14.          1.         16.         34.
 22.         26.         36.         19.          7.         28.
 18.          2.          0.          0.          0.          0.
  0.          0.          0.          0.          3.        ]";"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.75076905  0.56523845  0.17512449  0.06645516
  0.28317273  0.8481843   0.76765104  0.99027052 13.         22.
 20.         19.         10.         11.          5.         34.
 12.         18.         36.         37.          2.          0.
 15.         16.         21.          9.         14.         24.
  7.         29.         31.         17.         26.         25.
 28.          0.          0.          0.          0.         33.
  0.          0.          0.          0.         35.        ]";"[ 1.          3.          0.          0.          1.          1.
  1.          1.          0.75076905  0.56523845  0.17512449  0.06645516
  0.28317273  0.8481843   0.76765104  0.99027052 30.         28.
  1.         19.         26.          6.          2.         32.
 24.         21.          4.          3.         25.          0.
 31.         17.         23.         14.         10.         18.
 15.          8.          5.         37.         29.         33.
 27.          0.          0.          0.          0.          0.
  0.          0.          0.          0.         36.        ]"
"[ 4.          4.          4.          3.          1.          0.
  1.          1.          0.76765104  0.34889845  0.61030817  0.65793175
  0.35420938  0.35550172  0.76765104  0.19813455 11.          1.
 29.          4.          0.          0.          0.          0.
  0.         14.         33.          6.         19.          5.
 12.         24.         17.         23.         10.          8.
 20.         37.         30.         26.          0.          0.
  0.          0.          0.          0.          0.         25.
  0.         36.         22.          3.         31.        ]";"[ 4.          4.          4.          3.          1.          0.
  1.          1.          0.76765104  0.34889845  0.61030817  0.65793175
  0.35420938  0.35550172  0.76765104  0.19813455  5.          8.
 24.         10.          0.          0.         11.          0.
  0.         23.         31.         12.         30.         28.
  9.         22.          3.         18.         15.         27.
 33.         17.         20.          7.          0.          0.
  0.          0.          0.          0.          0.         34.
  0.         26.         37.         19.          6.        ]";"[ 4.          4.          4.          3.          1.          0.
  1.          1.          0.76765104  0.34889845  0.61030817  0.65793175
  0.35420938  0.35550172  0.76765104  0.19813455 36.         13.
 20.         15.          0.          0.         32.          0.
  0.         10.          6.         16.          7.         30.
 35.         14.          9.         17.         23.         27.
  1.         24.         33.         29.         22.          3.
 26.          0.          0.          0.          0.          0.
  0.          4.          2.         18.          0.        ]";"[ 4.          4.          4.          3.          1.          0.
  1.          1.          0.76765104  0.34889845  0.61030817  0.65793175
  0.35420938  0.35550172  0.76765104  0.19813455 24.         25.
 11.         20.          0.          0.          2.          0.
  0.         37.          5.         17.          9.         35.
 10.         33.         31.         14.          1.         16.
 34.         22.         26.         36.         19.         12.
  0.          0.          0.          0.         13.         18.
  0.          7.         32.          4.         29.        ]";"[ 4.          4.          4.          3.          1.          0.
  1.          1.          0.76765104  0.34889845  0.61030817  0.65793175
  0.35420938  0.35550172  0.76765104  0.19813455 34.         12.
 13.         22.          0.          0.          0.          0.
  0.         15.         19.         11.          5.         10.
 36.         37.         21.          9.         14.         24.
  7.         29.         31.         17.          0.          0.
  0.          0.          0.          0.          0.         35.
  0.          2.         18.         20.         30.        ]";"[ 4.          4.          4.          3.          1.          0.
  1.          1.          0.76765104  0.34889845  0.61030817  0.65793175
  0.35420938  0.35550172  0.76765104  0.19813455  2.         32.
 30.         28.          0.          0.          0.          0.
  0.         31.         26.         14.         24.         21.
  4.          3.         25.         23.         10.         18.
 15.          8.         37.         33.          0.          0.
  0.          0.          0.          0.          0.         29.
  0.          1.          5.         19.         20.        ]"
"[ 0.          0.          3.          0.          1.          1.
  1.          1.          0.14852918  0.86860829  0.34889845  0.65793175
  0.67355725  0.75347489  0.19813455  0.45469356  0.          0.
  0.         10.          2.         36.         25.         33.
 24.         11.          1.          0.          0.          0.
 19.         16.         29.          4.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.         31.         23.          0.          0.
 17.          8.         20.         27.         30.        ]";"[ 0.          0.          3.          0.          1.          1.
  1.          1.          0.14852918  0.86860829  0.34889845  0.65793175
  0.67355725  0.75347489  0.19813455  0.45469356  0.          0.
  1.         22.         26.         30.         31.         12.
 18.          5.          8.          0.          0.          0.
 24.         10.          0.          0.          0.          0.
  0.          0.         11.          0.          0.          0.
  0.          0.          0.         15.         25.         27.
 13.         29.         21.         23.         33.        ]";"[ 0.          0.          3.          0.          1.          1.
  1.          1.          0.14852918  0.86860829  0.34889845  0.65793175
  0.67355725  0.75347489  0.19813455  0.45469356  0.          0.
  0.          0.         27.         34.         25.         33.
 23.         36.         13.          0.          0.          0.
  7.          4.         20.         15.          0.          0.
  0.          0.          0.          0.         32.          0.
  0.          0.          0.          0.         18.          0.
  0.          1.         28.         24.         10.        ]";"[ 0.          0.          3.          0.          1.          1.
  1.          1.          0.14852918  0.86860829  0.34889845  0.65793175
  0.67355725  0.75347489  0.19813455  0.45469356  0.          0.
  0.          0.          0.         12.          9.         13.
 31.         24.         25.          0.          0.          0.
  2.         11.         20.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         28.          0.          0.          1.         16.
 34.         30.          8.         21.         23.        ]";"[ 0.          0.          3.          0.          1.          1.
  1.          1.          0.14852918  0.86860829  0.34889845  0.65793175
  0.67355725  0.75347489  0.19813455  0.45469356  0.          0.
  0.          0.         15.          2.         35.         30.
 37.         34.         12.          0.          0.          0.
  5.         13.         22.          0.          0.          0.
  0.          0.          0.          0.         25.          0.
  0.          0.          0.          0.          4.          0.
  0.         21.          9.         14.         26.        ]";"[ 0.          0.          3.          0.          1.          1.
  1.          1.          0.14852918  0.86860829  0.34889845  0.65793175
  0.67355725  0.75347489  0.19813455  0.45469356  0.          0.
  0.          0.          0.         27.         29.          4.
 23.          2.         32.          0.          0.          0.
 19.          8.         30.         28.          0.          0.
  0.          0.          0.          0.          6.          0.
  0.          0.          0.          0.          0.          0.
  0.         14.         10.         18.         15.        ]"
"[ 0.          0.          3.          0.          1.          0.
  1.          1.          0.1143335   0.61287187  0.          0.96475778
  0.34889845  0.06109413  0.85273294  0.59543651 33.          8.
 28.          1.          0.         25.          0.          0.
 10.          0.          0.          0.          3.         14.
 11.         19.         16.          0.         17.          0.
  0.          0.          0.         37.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.         29.          0.          0.        ]";"[ 0.          0.          3.          0.          1.          0.
  1.          1.          0.1143335   0.61287187  0.          0.96475778
  0.34889845  0.06109413  0.85273294  0.59543651 12.         16.
  3.         29.          0.         31.          0.          0.
  0.          0.         36.          0.         19.         23.
  5.         30.         18.          0.         11.         37.
 24.          0.          0.          0.          0.          0.
  0.          8.          0.          0.          0.          0.
  0.          0.          0.         32.          0.        ]";"[ 0.          0.          3.          0.          1.          0.
  1.          1.          0.1143335   0.61287187  0.          0.96475778
  0.34889845  0.06109413  0.85273294  0.59543651 33.          7.
 20.         37.          0.         25.          0.          0.
 22.          0.          0.         23.         18.         10.
 36.          4.          0.         27.          0.          0.
  0.          0.          1.          0.          0.          0.
  2.         13.          0.          0.          0.          0.
  0.          0.          0.         32.         15.        ]";"[ 0.          0.          3.          0.          1.          0.
  1.          1.          0.1143335   0.61287187  0.          0.96475778
  0.34889845  0.06109413  0.85273294  0.59543651 13.         16.
 26.         30.          0.          9.          0.          0.
  0.          0.          6.         32.          4.         37.
 24.          2.          0.         19.         31.         14.
  1.          0.          0.          0.          0.         34.
  0.         25.          0.          0.          0.          0.
  0.          0.          0.         11.          0.        ]";"[ 0.          0.          3.          0.          1.          0.
  1.          1.          0.1143335   0.61287187  0.          0.96475778
  0.34889845  0.06109413  0.85273294  0.59543651 30.          5.
 13.         19.          0.         35.          0.          0.
  0.         27.         37.         28.         20.         15.
 34.          0.          2.         21.          0.          0.
  0.          0.         33.          0.          0.         25.
  0.         12.          0.          0.          0.          0.
  0.          0.          0.          8.         29.        ]";"[ 0.          0.          3.          0.          1.          0.
  1.          1.          0.1143335   0.61287187  0.          0.96475778
  0.34889845  0.06109413  0.85273294  0.59543651  4.         31.
 22.         24.          0.         29.          0.          0.
  0.         36.          9.         20.          1.          2.
 32.         19.          8.          0.         23.         10.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.         30.          6.          0.        ]"
